OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-2045,2021-005E,2022-05-16T17:38:27.780864,15.06396093,.0002139,53.0557,139.8408,48.5932,311.5241,0,U,47353,999,7386,.44884E-4,.387E-5,0
STARLINK-2046,2021-005F,2022-05-17T01:54:44.388288,15.06395586,.000201,53.0532,158.2853,51.2466,308.8702,0,U,47354,999,7429,.89558E-4,.1052E-4,0
STARLINK-2047,2021-005G,2022-05-17T04:01:27.253056,15.06390567,.0001912,53.0504,142.8993,50.7202,309.3956,0,U,47355,999,7451,.2897E-4,.15E-5,0
STARLINK-2049,2021-005H,2022-05-16T19:34:33.594240,15.06404562,.000156,53.0515,164.4801,57.6000,302.5139,0,U,47356,999,7352,.13195E-3,.1685E-4,0
STARLINK-2050,2021-005J,2022-05-16T21:22:02.871264,15.06393792,.0001729,53.0548,194.1319,58.5232,301.5926,0,U,47357,999,7311,-.56146E-4,-.1118E-4,0
STARLINK-2055,2021-005K,2022-05-16T11:52:47.777088,15.06399553,.0001656,53.0549,165.9211,45.7042,314.4082,0,U,47358,999,7347,-.32641E-4,-.768E-5,0
STARLINK-2069,2021-005L,2022-05-17T04:03:27.286848,15.06389427,.0001585,53.0539,187.8806,56.5364,303.5776,0,U,47359,999,7388,.84706E-4,.98E-5,0
STARLINK-2070,2021-005M,2022-05-17T02:37:11.989056,15.06403147,.0002023,53.0546,158.1685,45.6269,314.4886,0,U,47360,999,7364,-.13186E-3,-.2245E-4,0
STARLINK-2071,2021-005N,2022-05-17T02:23:16.263456,15.06395372,.0001628,53.0559,163.2035,43.8040,316.3078,0,U,47361,999,7451,-.41208E-5,-.343E-5,0
STARLINK-2076,2021-005P,2022-05-17T03:28:17.425632,15.06389835,.0001602,53.0542,192.9972,59.2868,300.8279,0,U,47362,999,7315,.10439E-4,-.126E-5,0
STARLINK-2077,2021-005Q,2022-05-16T21:11:26.393568,15.06390139,.0001846,53.0542,194.1591,49.5253,310.5897,0,U,47363,999,7311,.29666E-4,.16E-5,0
STARLINK-2080,2021-005S,2022-05-17T00:17:44.171520,15.76792334,.0009502,53.0318,346.7375,279.2372,80.7572,0,U,47365,999,7668,-.14728E-4,-.3096E-4,0
STARLINK-2081,2021-005T,2022-05-16T10:39:48.554208,15.06391903,.0001693,53.0544,196.1452,56.8747,303.2404,0,U,47366,999,7304,.11732E-3,.1466E-4,0
STARLINK-2082,2021-005U,2022-05-16T20:50:12.804864,15.06405519,.0002015,53.0513,194.2445,41.3284,318.7857,0,U,47367,999,7311,.28922E-3,.4029E-4,0
STARLINK-2084,2021-005V,2022-05-16T20:39:35.037216,15.06399763,.0001636,53.0551,194.2642,68.9237,291.1927,0,U,47368,999,7311,.61766E-4,.639E-5,0
STARLINK-2085,2021-005W,2022-05-16T19:12:00.393984,15.06396168,.0001785,53.0530,174.5504,48.4327,311.6814,0,U,47369,999,7338,-.29235E-4,-.717E-5,0
STARLINK-2086,2021-005X,2022-05-16T18:10:58.448352,15.06397210,.0003001,53.0543,154.7397,31.9195,328.1975,0,U,47370,999,7366,-.14899E-4,-.504E-5,0
STARLINK-2088,2021-005Y,2022-05-17T03:22:58.704672,15.06395711,.0001562,53.0543,193.0161,48.0101,312.1021,0,U,47371,999,7315,.28834E-4,.148E-5,0
STARLINK-2089,2021-005Z,2022-05-17T02:31:51.658464,15.06393667,.0001664,53.0552,188.1690,51.2714,308.8424,0,U,47372,999,7321,.19594E-4,.1E-6,0
STARLINK-2092,2021-005AA,2022-05-16T20:55:30.416448,15.06398499,.0001705,53.0546,194.2109,53.1242,306.9903,0,U,47373,999,7311,.45585E-4,.397E-5,0
STARLINK-2093,2021-005AB,2022-05-17T03:48:09.073440,15.06384192,.0001751,53.0532,192.9326,49.4821,310.6320,0,U,47374,999,7315,.53183E-4,.51E-5,0
STARLINK-2094,2021-005AC,2022-05-17T03:54:48.669120,15.06424267,.0002331,53.0538,192.9230,53.9691,306.1514,0,U,47375,999,7411,-.38391E-3,-.6E-4,0
STARLINK-2096,2021-005AD,2022-05-17T04:00:08.186688,15.06394357,.0001764,53.0513,192.9015,48.1694,311.9446,0,U,47376,999,7315,.92767E-4,.11E-4,0
STARLINK-2097,2021-005AE,2022-05-17T03:38:54.759552,15.06390075,.0001379,53.0526,192.9733,57.1197,302.9924,0,U,47377,999,7315,-.13316E-3,-.2264E-4,0
STARLINK-2098,2021-005AF,2022-05-16T17:55:03.343872,15.06392076,.0001931,53.0538,154.7893,55.0040,305.1130,0,U,47378,999,7365,.11017E-3,.1359E-4,0
STARLINK-2099,2021-005AG,2022-05-17T05:14:26.412000,15.06402286,.0001714,53.0550,152.6667,51.5886,308.5257,0,U,47379,999,7372,.63768E-4,.668E-5,0
STARLINK-2100,2021-005AH,2022-05-16T18:46:48.161568,15.06399113,.0001935,53.0523,164.6155,46.2330,313.8819,0,U,47380,999,7352,.11959E-3,.15E-4,0
STARLINK-2101,2021-005AJ,2022-05-16T18:58:01.205472,15.06420137,.0002002,53.0514,169.5853,53.8823,306.2351,0,U,47381,999,7345,.40171E-3,.571E-4,0
STARLINK-2102,2021-005AK,2022-05-16T18:36:10.348992,15.06403814,.000174,53.0549,164.6594,48.0911,312.0226,0,U,47382,999,7351,-.18774E-4,-.561E-5,0
STARLINK-2103,2021-005AL,2022-05-17T04:35:55.346784,15.06398335,.0001952,53.0546,152.7919,51.3022,308.8141,0,U,47383,999,7372,-.43246E-4,-.926E-5,0
STARLINK-2104,2021-005AM,2022-05-17T03:14:58.893504,15.06400631,.000202,53.0530,163.0447,49.1398,310.9765,0,U,47384,999,7418,.42983E-4,.359E-5,0
STARLINK-2105,2021-005AN,2022-05-17T02:07:21.297216,15.06406292,.0002112,53.0532,163.2556,52.7265,307.3917,0,U,47385,999,7417,.51439E-3,.739E-4,0
STARLINK-2106,2021-005AP,2022-05-16T12:29:57.174432,15.06389869,.0002117,53.0537,165.8004,39.9192,320.1952,0,U,47386,999,7410,.11362E-3,.1411E-4,0
STARLINK-2108,2021-005AQ,2022-05-17T04:05:26.293344,15.06397669,.0001621,53.0516,192.8804,75.0605,285.0564,0,U,47387,999,7315,.74283E-4,.825E-5,0
STARLINK-2109,2021-005AR,2022-05-17T04:26:40.530048,15.06390971,.0001862,53.0527,192.8156,51.6675,308.4481,0,U,47388,999,7411,-.25158E-4,-.656E-5,0
STARLINK-2110,2021-005AS,2022-05-16T12:02:05.567712,15.06384566,.0001678,53.0541,175.8956,42.9388,317.1732,0,U,47389,999,7333,-.73049E-4,-.1369E-4,0
STARLINK-2111,2021-005AT,2022-05-17T03:49:31.229472,15.06395812,.0001911,53.0548,192.9369,52.0685,308.0477,0,U,47390,999,7315,.29483E-4,.157E-5,0
STARLINK-2112,2021-005AU,2022-05-16T18:29:30.745536,15.06398261,.0001991,53.0565,164.6833,43.2030,316.9114,0,U,47391,999,7351,.59643E-4,.607E-5,0
STARLINK-2113,2021-005AV,2022-05-17T00:53:02.378976,15.06396295,.0001631,53.0565,163.4826,62.6898,297.4257,0,U,47392,999,7416,.15976E-3,.2099E-4,0
STARLINK-2114,2021-005AW,2022-05-16T16:44:01.671648,15.06395441,.0001891,53.0534,139.9915,52.2400,307.8760,0,U,47393,999,7385,.82938E-4,.954E-5,0
STARLINK-2115,2021-005AX,2022-05-16T18:43:26.556672,15.06398091,.00022,53.0549,159.6172,36.6468,323.4671,0,U,47394,999,7359,.96932E-4,.1162E-4,0
STARLINK-2117,2021-005AY,2022-05-16T18:00:21.369312,15.06394439,.0002125,53.0535,154.7732,37.0938,323.0197,0,U,47395,999,7365,.62919E-4,.655E-5,0
STARLINK-2118,2021-005AZ,2022-05-16T19:02:43.576224,15.06390187,.0001607,53.0535,164.5746,58.5274,301.5871,0,U,47396,999,7352,-.19958E-4,-.579E-5,0
STARLINK-2119,2021-005BA,2022-05-16T20:34:16.254048,15.06399077,.0002074,53.0527,194.2810,35.4124,324.7002,0,U,47397,999,7311,.8741E-4,.102E-4,0
STARLINK-2120,2021-005BB,2022-05-16T08:47:01.437504,15.06391949,.00017,53.0554,166.4954,54.9899,305.1249,0,U,47398,999,7345,.11419E-3,.1419E-4,0
STARLINK-2121,2021-005BC,2022-05-16T20:14:21.191712,15.06395663,.0001732,53.0537,174.3573,56.3450,303.7704,0,U,47399,999,7338,.19747E-4,.13E-6,0
STARLINK-2122,2021-005BD,2022-05-17T02:12:36.633024,15.06396330,.0001874,53.0532,153.2225,47.0741,313.0405,0,U,47400,999,7370,.35529E-4,.248E-5,0
STARLINK-2123,2021-005BE,2022-05-16T18:41:29.966784,15.06395590,.0001983,53.0538,164.6506,41.2067,318.9071,0,U,47401,999,7352,-.62152E-4,-.1207E-4,0
STARLINK-2124,2021-005BF,2022-05-16T19:08:02.300640,15.06394612,.0002099,53.0539,164.5530,42.9946,317.1207,0,U,47402,999,7352,.11479E-3,.1428E-4,0
STARLINK-2127,2021-005BG,2022-05-16T19:18:38.263392,15.06399527,.0001852,53.0537,164.5301,55.9917,304.1247,0,U,47403,999,7352,.52218E-4,.496E-5,0
STARLINK-2128,2021-005BH,2022-05-17T01:35:29.634144,15.06402303,.0002041,53.0528,163.3536,46.3832,313.7326,0,U,47404,999,7417,.95744E-4,.1145E-4,0
STARLINK-2130,2021-005BJ,2022-05-16T20:23:39.342624,15.06401458,.0001766,53.0528,194.3128,45.8629,314.2505,0,U,47405,999,7310,.10127E-3,.1227E-4,0
STARLINK-2133,2021-005BK,2022-05-16T19:29:15.784800,15.06399057,.0001582,53.0551,164.4978,66.7735,293.3420,0,U,47406,999,7352,.20338E-3,.2749E-4,0
STARLINK-2134,2021-005BL,2022-05-16T11:42:10.851840,15.06399757,.0002158,53.0539,165.9524,43.3260,316.7899,0,U,47407,999,7347,-.10342E-3,-.1822E-4,0
STARLINK-2135,2021-005BM,2022-05-17T02:55:08.863968,15.06407180,.000131,53.0537,163.1095,58.0630,302.0486,0,U,47408,999,7418,.74893E-3,.10893E-3,0
STARLINK-1782,2021-009A,2022-05-16T17:29:50.293248,15.06397123,.0001939,53.0546,144.8690,52.6733,307.4433,0,U,47548,999,7098,.44256E-4,.378E-5,0
STARLINK-1806,2021-009B,2022-05-17T04:33:18.822816,15.06390497,.0001675,53.0536,142.7992,54.4950,305.6195,0,U,47549,999,7166,.41557E-4,.337E-5,0
STARLINK-1909,2021-009C,2022-05-16T09:44:04.521696,15.06395698,.0002005,53.0530,136.3169,47.9297,312.1862,0,U,47550,999,7107,.50831E-4,.475E-5,0
STARLINK-1938,2021-009D,2022-05-17T04:42:36.297216,15.06390025,.0002219,53.0558,152.7750,41.0427,319.0729,0,U,47551,999,7151,.41729E-4,.34E-5,0
STARLINK-1940,2021-009E,2022-05-16T17:40:26.795136,15.06405708,.0001911,53.0533,144.8348,48.3596,311.7556,0,U,47552,999,7098,.26746E-3,.3705E-4,0
STARLINK-1953,2021-009G,2022-05-16T19:23:57.493248,15.06404870,.0001703,53.0507,164.5123,54.2627,305.8521,0,U,47554,999,7071,.58288E-4,.587E-5,0
STARLINK-1954,2021-009H,2022-05-17T04:21:21.645792,15.06401642,.0001744,53.0538,152.8241,59.4061,300.7100,0,U,47555,999,7151,.9897E-4,.1193E-4,0
STARLINK-1955,2021-009J,2022-05-16T19:38:32.922240,15.06398026,.0001863,53.0545,174.4620,44.1655,315.9483,0,U,47556,999,7057,.59746E-4,.608E-5,0
STARLINK-1956,2021-009K,2022-05-17T01:07:36.850656,15.06433975,.0002743,53.0532,173.4323,51.6255,308.4980,0,U,47557,999,7121,-.56573E-3,-.8707E-4,0
STARLINK-1957,2021-009L,2022-05-17T03:50:50.477280,15.06395884,.0002147,53.0541,142.9305,41.3932,318.7219,0,U,47558,999,7164,-.34702E-4,-.799E-5,0
STARLINK-1958,2021-009M,2022-05-17T04:34:37.709472,15.06402776,.0002018,53.0543,132.7898,47.3001,312.8158,0,U,47559,999,7180,.45065E-4,.39E-5,0
STARLINK-1959,2021-009N,2022-05-16T17:15:15.383520,15.06413045,.0002292,53.0525,134.9104,48.7249,311.3937,0,U,47560,999,7112,.22002E-3,.2998E-4,0
STARLINK-1960,2021-009P,2022-05-17T00:54:21.771936,15.06399873,.0001298,53.0537,153.4891,66.7362,293.3764,0,U,47561,999,7149,.15948E-3,.2095E-4,0
STARLINK-1961,2021-009Q,2022-05-16T18:53:26.051712,15.06402868,.0002388,53.0537,154.6030,34.4595,325.6548,0,U,47562,999,7085,.66212E-4,.705E-5,0
STARLINK-1962,2021-009R,2022-05-16T17:49:45.050592,15.06393996,.0002055,53.0536,154.8056,40.5934,319.5208,0,U,47563,999,7084,-.44787E-4,-.949E-5,0
STARLINK-1963,2021-009S,2022-05-16T17:51:03.928608,15.06395004,.000217,53.0522,144.8064,42.9588,317.1570,0,U,47564,999,7098,.53671E-4,.518E-5,0
STARLINK-1964,2021-009T,2022-05-17T04:54:31.859424,15.06405400,.0002164,53.0533,142.7338,45.1090,315.0074,0,U,47565,999,7165,.14899E-3,.1938E-4,0
STARLINK-1965,2021-009U,2022-05-16T17:36:27.887040,15.06397714,.0002008,53.0554,134.8500,46.9581,313.1576,0,U,47566,999,7112,.65025E-4,.687E-5,0
STARLINK-1966,2021-009V,2022-05-16T20:05:05.212032,15.06399694,.0001928,53.0534,174.3883,51.4779,308.6383,0,U,47567,999,7057,.17398E-3,.2311E-4,0
STARLINK-1967,2021-009W,2022-05-16T19:06:41.894208,15.06398348,.000195,53.0542,174.5606,42.2286,317.8853,0,U,47568,999,7057,.15112E-3,.197E-4,0
STARLINK-1968,2021-009X,2022-05-17T03:48:14.666112,15.55557400,.0005898,53.0622,95.7935,98.8154,261.3525,0,U,47569,999,7232,.75104E-3,.52213E-3,0
STARLINK-1969,2021-009Y,2022-05-17T04:29:19.232160,15.06403963,.0001916,53.0530,132.7994,45.5487,314.5658,0,U,47570,999,7180,.1575E-3,.2065E-4,0
STARLINK-1970,2021-009Z,2022-05-16T17:35:08.894112,15.06399603,.0001937,53.0539,144.8479,48.9420,311.1736,0,U,47571,999,7098,.96571E-4,.1157E-4,0
STARLINK-1971,2021-009AA,2022-05-16T17:08:36.612096,15.06398689,.000201,53.0547,144.9411,49.3191,310.7972,0,U,47572,999,7098,-.77759E-4,-.144E-4,0
STARLINK-1975,2021-009AB,2022-05-17T03:45:32.050080,15.06401618,.0002014,53.0557,142.9547,47.1480,312.9678,0,U,47573,999,7164,.89038E-4,.1045E-4,0
STARLINK-1976,2021-009AC,2022-05-16T20:10:23.666880,15.06399994,.000189,53.0537,174.3647,47.6045,312.5104,0,U,47574,999,7057,.60507E-4,.62E-5,0
STARLINK-1977,2021-009AD,2022-05-16T19:54:28.121760,15.06399979,.0001969,53.0554,174.4189,51.5044,308.6121,0,U,47575,999,7057,.1423E-3,.1838E-4,0
STARLINK-1978,2021-009AE,2022-05-16T17:31:09.165216,15.06415160,.0002302,53.0544,134.8594,46.8652,313.2529,0,U,47576,999,7112,.19931E-3,.2689E-4,0
STARLINK-1979,2021-009AF,2022-05-16T18:30:12.320352,15.06402123,.0002023,53.0538,149.6769,51.4356,308.6814,0,U,47577,999,7092,-.55887E-4,-.1114E-4,0
STARLINK-1980,2021-009AG,2022-05-17T02:19:17.451264,15.06400828,.0002012,53.0538,153.2132,50.2613,309.8553,0,U,47578,999,7149,.1372E-3,.1763E-4,0
STARLINK-1981,2021-009AH,2022-05-16T17:56:22.488000,15.06400063,.0002326,53.0555,144.7906,40.9582,319.1581,0,U,47579,999,7098,.16496E-3,.2176E-4,0
STARLINK-1982,2021-009AJ,2022-05-16T18:26:53.939904,15.06393897,.0001987,53.0554,154.6952,42.2024,317.9117,0,U,47580,999,7084,.89485E-4,.1051E-4,0
STARLINK-1984,2021-009AK,2022-05-17T05:06:28.693440,15.06391699,.0001869,53.0536,132.6966,51.8116,308.3041,0,U,47581,999,7180,-.44923E-4,-.951E-5,0
STARLINK-1986,2021-009AL,2022-05-16T09:41:25.041120,15.06388909,.0002325,53.0525,156.3319,32.8849,327.2284,0,U,47582,999,7079,-.13464E-3,-.2286E-4,0
STARLINK-1987,2021-009AM,2022-05-16T18:42:49.583520,15.06393609,.0001733,53.0542,154.6318,54.3513,305.7637,0,U,47583,999,7085,-.35732E-4,-.814E-5,0
STARLINK-1989,2021-009AP,2022-05-16T17:44:25.742112,15.06400483,.0002475,53.0554,154.8249,34.4783,325.6367,0,U,47585,999,7084,.18835E-3,.2525E-4,0
STARLINK-1990,2021-009AQ,2022-05-16T14:09:28.713024,15.06392107,.0001886,53.0550,175.4917,46.6861,313.4285,0,U,47586,999,7054,-.89913E-4,-.162E-4,0
STARLINK-1991,2021-009AR,2022-05-17T04:22:41.427552,15.06396773,.0001857,53.0532,142.8375,50.1858,309.9295,0,U,47587,999,7165,.2204E-4,.47E-6,0
STARLINK-1993,2021-009AS,2022-05-17T02:35:12.469344,15.06392476,.0001743,53.0538,153.1533,52.6227,307.4920,0,U,47588,999,7151,.72834E-4,.803E-5,0
STARLINK-1994,2021-009AT,2022-05-16T07:55:16.227552,15.06397368,.0002035,53.0531,156.6602,45.8694,314.2462,0,U,47589,999,7078,.7613E-4,.852E-5,0
STARLINK-1995,2021-009AU,2022-05-16T14:04:09.302592,15.06402485,.0001919,53.0560,175.5149,43.2398,316.8741,0,U,47590,999,7054,.13029E-3,.166E-4,0
STARLINK-1996,2021-009AV,2022-05-16T12:36:34.862400,15.06398463,.0001916,53.0536,155.7884,49.4772,310.6384,0,U,47591,999,7141,.20208E-3,.2729E-4,0
STARLINK-1997,2021-009AW,2022-05-16T19:43:51.381408,15.06398125,.0001825,53.0529,174.4533,54.2490,305.8668,0,U,47592,999,7057,.65673E-4,.697E-5,0
STARLINK-1998,2021-009AX,2022-05-16T19:01:24.229920,15.06400509,.0001999,53.0536,174.5693,39.5535,320.5599,0,U,47593,999,7057,.28254E-3,.3929E-4,0
STARLINK-1999,2021-009AY,2022-05-16T19:49:10.036704,15.06397565,.0002088,53.0527,174.4395,39.5889,320.5252,0,U,47594,999,7057,.37549E-4,.278E-5,0
STARLINK-2000,2021-009AZ,2022-05-16T19:27:56.046240,15.06397830,.0001786,53.0526,174.4997,53.0573,307.0579,0,U,47595,999,7057,.65022E-4,.687E-5,0
STARLINK-2001,2021-009BA,2022-05-17T01:55:24.083904,15.06397906,.0001931,53.0531,173.2868,49.2763,310.8393,0,U,47596,999,7121,.75947E-4,.85E-5,0
STARLINK-2002,2021-009BB,2022-05-16T19:22:37.605216,15.06396467,.00021,53.0537,174.5143,46.2072,313.9091,0,U,47597,999,7057,.13378E-3,.1711E-4,0
STARLINK-2003,2021-009BC,2022-05-16T10:03:58.961088,15.06396509,.0001862,53.0534,146.2602,38.3128,321.7993,0,U,47598,999,7094,.16299E-3,.2147E-4,0
STARLINK-2004,2021-009BD,2022-05-16T11:24:55.850688,15.06396654,.0002071,53.0532,136.0061,49.4768,310.6402,0,U,47599,999,7169,.14306E-4,-.69E-6,0
STARLINK-2005,2021-009BE,2022-05-17T03:58:52.776768,15.07219757,.0001695,53.0533,132.8865,52.4493,307.6650,0,U,47600,999,7180,.14768E-3,.1966E-4,0
STARLINK-2006,2021-009BF,2022-05-17T05:01:10.291296,15.06403004,.0002012,53.0539,132.7184,50.2517,309.8649,0,U,47601,999,7180,.15852E-3,.208E-4,0
STARLINK-2007,2021-009BG,2022-05-16T10:25:13.024992,15.06391546,.0001931,53.0555,146.1918,50.9991,309.1170,0,U,47602,999,7093,-.6192E-4,-.1204E-4,0
STARLINK-2008,2021-009BH,2022-05-16T13:53:33.189504,15.06389793,.0002046,53.0545,175.5374,40.5638,319.5503,0,U,47603,999,7053,-.72882E-5,-.39E-5,0
STARLINK-2021,2021-009BJ,2022-05-16T07:24:45.043488,15.06398482,.0002041,53.0538,146.7453,39.8855,320.2284,0,U,47604,999,7092,.22183E-4,.49E-6,0
STARLINK-2023,2021-009BK,2022-05-16T19:29:49.149024,15.86298629,.0004724,53.0476,75.0243,107.8300,252.3239,0,U,47605,999,7196,.10613E-2,.27908E-2,0
STARLINK-2024,2021-009BL,2022-05-16T17:03:17.698464,15.06398208,.0001784,53.0550,144.9557,51.4247,308.6901,0,U,47606,999,7098,.3872E-4,.295E-5,0
STARLINK-2025,2021-009BM,2022-05-17T03:40:13.500192,15.06421170,.0002552,53.0535,142.9610,40.2557,319.8621,0,U,47607,999,7164,.47184E-3,.6757E-4,0
STARLINK-1528,2021-012A,2022-05-16T21:41:56.813856,15.06396303,.0001655,53.0537,204.0738,55.1512,304.9632,0,U,47620,999,7005,.36186E-4,.257E-5,0
STARLINK-1609,2021-012B,2022-05-17T03:53:30.198048,15.06381843,.0002008,53.0542,202.9246,52.4370,307.6801,0,U,47621,999,6958,.13286E-3,.1697E-4,0
STARLINK-1645,2021-012C,2022-05-17T03:46:50.159136,15.06388362,.0001689,53.0544,202.9289,59.1937,300.9218,0,U,47622,999,6958,.60688E-4,.622E-5,0
STARLINK-1655,2021-012D,2022-05-16T16:55:59.934720,15.06399173,.0001938,53.0554,139.9772,45.3351,314.7796,0,U,47623,999,7094,.17249E-3,.2288E-4,0
STARLINK-1669,2021-012E,2022-05-17T03:56:09.568032,15.06391678,.0001697,53.0558,182.9209,59.5745,300.5412,0,U,47624,999,6986,-.52528E-4,-.1064E-4,0
STARLINK-1704,2021-012F,2022-05-16T21:36:38.745216,15.06399984,.0001543,53.0536,204.0970,59.5786,300.5355,0,U,47625,999,7005,.67573E-4,.725E-5,0
STARLINK-1761,2021-012G,2022-05-17T05:13:06.511008,15.06386423,.000171,53.0566,202.6819,53.4892,306.6254,0,U,47626,999,6959,.24994E-5,-.244E-5,0
STARLINK-1972,2021-012H,2022-05-16T22:00:00.999936,15.06396288,.0002432,53.0530,109.0049,52.8553,57.8327,0,U,47627,999,130,.14555E-2,.21463E-3,0
STARLINK-1973,2021-012J,2022-05-16T12:35:15.489312,15.06390880,.0001621,53.0535,205.7850,59.4178,300.6970,0,U,47628,999,7000,-.38384E-4,-.853E-5,0
STARLINK-1974,2021-012K,2022-05-16T22:00:00.999936,15.06386564,.000159,53.0552,84.0178,57.7395,10.4251,0,U,47629,999,7122,.33476E-3,.4706E-4,0
STARLINK-1983,2021-012L,2022-05-16T20:28:56.249184,15.06400310,.0002217,53.0549,184.3150,36.7923,323.3218,0,U,47630,999,7031,.15527E-3,.2032E-4,0
STARLINK-1992,2021-012N,2022-05-17T06:00:00.999648,15.06378206,.0002041,53.0539,107.5365,48.6702,295.8300,0,U,47632,999,7092,.11481E-2,.16851E-3,0
STARLINK-2009,2021-012P,2022-05-16T11:20:56.255712,15.06394482,.0001634,53.0545,206.0069,55.8816,304.2327,0,U,47633,999,7001,.62663E-4,.652E-5,0
STARLINK-2010,2021-012Q,2022-05-16T21:57:52.579296,15.06396359,.0001622,53.0557,204.0252,66.0681,294.0478,0,U,47634,999,7005,.4327E-4,.363E-5,0
STARLINK-2012,2021-012R,2022-05-16T22:00:00.999936,15.06367760,.0001699,53.0623,108.9554,51.9013,178.8692,0,U,47635,999,7087,.1738E-2,.25678E-3,0
STARLINK-2013,2021-012S,2022-05-16T20:03:45.400896,15.06396615,.0001449,53.0555,184.3879,78.3027,281.8125,0,U,47636,999,7032,.29586E-4,.159E-5,0
STARLINK-2014,2021-012T,2022-05-16T14:34:41.159712,15.06394249,.0001954,53.0553,185.4143,45.7875,314.3274,0,U,47637,999,7030,-.4641E-4,-.973E-5,0
STARLINK-2015,2021-012U,2022-05-16T08:09:11.722464,15.06399368,.0001903,53.0523,111.6125,68.7211,291.3981,0,U,47638,999,7128,.14856E-5,-.26E-5,0
STARLINK-2016,2021-012V,2022-05-16T20:24:59.192640,15.06398770,.0001658,53.0548,184.3182,51.6063,308.5075,0,U,47639,999,7031,.10152E-3,.1231E-4,0
STARLINK-2018,2021-012W,2022-05-16T21:52:34.007808,15.06397990,.0001771,53.0542,204.0380,48.3517,311.7624,0,U,47640,999,7006,.13253E-3,.1693E-4,0
STARLINK-2019,2021-012X,2022-05-16T22:00:00.999936,15.06347966,.0001868,53.0544,109.0207,54.0131,276.6556,0,U,47641,999,7087,.38924E-2,.58094E-3,0
STARLINK-2020,2021-012Y,2022-05-16T10:52:24.529152,15.06394195,.0001744,53.0508,201.0919,47.6698,312.4438,0,U,47642,999,7005,.1032E-3,.1256E-4,0
STARLINK-2022,2021-012Z,2022-05-17T03:08:23.801856,15.06378492,.0001908,53.0547,183.0649,48.6842,311.4311,0,U,47643,999,6985,-.28112E-3,-.4464E-4,0
STARLINK-2026,2021-012AA,2022-05-16T21:04:47.811360,15.06398570,.0001625,53.0537,204.1954,58.7852,301.3296,0,U,47644,999,7006,.77995E-4,.88E-5,0
STARLINK-2027,2021-012AB,2022-05-16T19:26:34.658304,15.06397288,.0001644,53.0545,174.4931,61.1260,298.9894,0,U,47645,999,7044,.73517E-4,.814E-5,0
STARLINK-2028,2021-012AC,2022-05-16T17:31:46.929792,15.06402881,.0002601,53.0544,139.8687,42.5832,317.5358,0,U,47646,999,7092,.18091E-3,.2414E-4,0
STARLINK-2030,2021-012AD,2022-05-17T05:18:25.791840,15.06380854,.0001664,53.0553,202.6649,66.4908,293.6256,0,U,47647,999,6959,.862E-5,-.153E-5,0
STARLINK-2031,2021-012AE,2022-05-16T13:09:45.012096,15.06396859,.0001811,53.0537,185.6818,47.6553,312.4589,0,U,47648,999,7029,.78737E-4,.891E-5,0
STARLINK-2032,2021-012AF,2022-05-17T03:34:55.066944,15.06395327,.0001811,53.0543,182.9826,43.3770,316.7361,0,U,47649,999,6986,-.11247E-4,-.449E-5,0
STARLINK-2033,2021-012AG,2022-05-16T20:51:31.302720,15.06398128,.0001823,53.0535,184.2403,45.0548,315.0588,0,U,47650,999,7032,.28016E-4,.136E-5,0
STARLINK-2035,2021-012AH,2022-05-16T21:40:36.301152,15.06388939,.0001536,53.0543,204.0921,54.1752,305.9380,0,U,47651,999,7006,-.12316E-4,-.465E-5,0
STARLINK-2036,2021-012AJ,2022-05-16T14:21:24.152544,15.06401452,.00018,53.0522,205.4562,41.0528,319.0597,0,U,47652,999,7001,.12393E-3,.1565E-4,0
STARLINK-2037,2021-012AK,2022-05-17T02:57:45.874368,15.06399329,.0002048,53.0542,183.0836,44.4879,315.6275,0,U,47653,999,6985,.53375E-4,.513E-5,0
STARLINK-2038,2021-012AL,2022-05-17T04:46:34.510656,15.06378891,.0001945,53.0582,202.7539,62.2911,297.8275,0,U,47654,999,6958,.12674E-3,.1606E-4,0
STARLINK-2039,2021-012AM,2022-05-16T11:05:01.184928,15.06399562,.0001723,53.0554,206.0681,56.5949,303.5205,0,U,47655,999,6999,.17435E-3,.2316E-4,0
STARLINK-2040,2021-012AN,2022-05-17T03:24:18.361152,15.06395287,.0002626,53.0555,183.0153,31.8002,328.3145,0,U,47656,999,6985,.80792E-5,-.162E-5,0
STARLINK-2041,2021-012AP,2022-05-16T21:10:06.010464,15.06396125,.0001536,53.0549,204.1865,62.2877,297.8267,0,U,47657,999,7005,-.54133E-4,-.1088E-4,0
STARLINK-2042,2021-012AQ,2022-05-17T03:21:39.271104,15.06389236,.0001548,53.0545,203.0212,67.8239,292.2915,0,U,47658,999,6958,.85946E-4,.999E-5,0
STARLINK-2043,2021-012AR,2022-05-16T22:00:00.999936,15.06393979,.0001518,53.0562,84.0257,65.7405,22.4617,0,U,47659,999,130,.39679E-3,.5633E-4,0
